PIN,Property Class,Neighborhood Code,Land Square Feet,Town Code,Type of Residence,Apartments,Wall Material,Roof Material,Rooms,Bedrooms,Basement,Basement Finish,Central Heating,Other Heating,Central Air,Fireplaces,Attic Type,Attic Finish,Half Baths,Design Plan,Cathedral Ceiling,Construction Quality,Renovation,Site Desirability,Garage 1 Size,Garage 1 Material,Garage 1 Attachment,Garage 1 Area,Garage 2 Size,Garage 2 Material,Garage 2 Attachment,Garage 2 Area,Porch,Other Improvements,Building Square Feet,Repair Condition,Multi Code,Number of Commercial Units,Estimate (Land),Estimate (Building),Sale Date,Deed No.,Sale Price,Longitude,Latitude,Census Tract,Total Building Square Feet,Multi Property Indicator,Property Address,Modeling Group,Full Baths,Age,Use,Number of Units,Percent Ownership,Condo Class Factor,Multi-Family Indicator,Large Lot,"Condition, Desirability and Utility",Location Factor,O'Hare Noise,Floodplain,Road Proximity,Condo Strata,Sale Year,Sale Quarter,Sale Half-Year,Sale Quarter of Year,Sale Month of Year,Sale Half of Year,Most Recent Sale,Age Squared,Age Decade,Age Decade Squared,Lot Size Squared,Improvement Size Squared,Pure Market Filter,Garage Indicator,Neigborhood Code (mapping),Square root of lot size,Square root of age,Square root of improvement size,Town and Neighborhood,"Town and Neighborhood, SF Group Only"
16081090120000,205,90,6412,27,2,0,4,1,7,4,1,3,2,5,0,0,3,,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,2065,2,2,0,54500,379070,08/07/2017,01721947075,1,-87.7787849656478,41.8928953568616,812500,,0,329 N TAYLOR AVE OAK PARK,SF,2,91,1,,,,,0,,0.812864330267481,0,0,0,,2017,71,36,3,8,2,1,8281,9.1,82.80999999999999,41113744,4264225,0,1,90,80.0749648766704,9.539392014169456,45.44227107000705,2790,
16081090130000,205,90,6412,27,2,0,4,1,7,4,1,3,2,5,0,0,3,,1,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2161,2,2,0,54500,385240,01/11/2018,01801146166,500000,-87.7787818516153,41.8927924870308,812500,,0,327 N TAYLOR AVE OAK PARK,SF,1,94,1,,,,,0,,0.832101608577094,0,0,0,,2018,73,37,1,1,1,1,8836,9.4,88.36000000000001,41113744,4669921,1,1,90,80.0749648766704,9.695359714832659,46.486557196677836,2790,3
16081090150000,206,90,5557,27,2,0,4,1,7,4,1,1,2,5,1,0,1,3,1,2,2,2,,2,3,4,2,2,7,0,0,0,1,0,2350,2,2,0,47230,483730,10/23/2015,01529610006,586000,-87.778775842323,41.8925936114072,812500,,0,319 N TAYLOR AVE OAK PARK,SF,1,91,1,,,,,0,,0.728135077108974,0,0,0,,2015,64,32,4,10,2,1,8281,9.1,82.80999999999999,30880249,5522500,1,1,90,74.54528824815154,9.539392014169456,48.47679857416329,2790,3
16081090190000,205,90,5985,27,2,0,4,1,7,4,1,3,2,5,0,0,3,,1,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2161,2,2,0,50870,383260,06/20/2016,01617241092,430000,-87.7787643354844,41.8922146843628,812500,,0,309 N TAYLOR AVE OAK PARK,SF,1,91,1,,,,,0,,0.756301493465988,0,0,0,,2016,66,33,2,6,1,1,8281,9.1,82.80999999999999,35820225,4669921,1,1,90,77.36278174936577,9.539392014169456,46.486557196677836,2790,3
16081100080000,203,90,5625,27,1,0,4,1,6,3,1,3,2,5,0,0,2,3,0,2,2,2,,2,1,1,2,2,7,0,0,0,1,0,1086,2,2,0,47810,231300,06/21/2017,01717239085,370000,-87.7778481463216,41.8924217009585,812500,,0,314 N TAYLOR AVE OAK PARK,SF,1,99,1,,,,,0,,0.794252364917434,0,0,0,,2017,70,35,2,6,1,1,9801,9.9,98.01,31640625,1179396,1,1,90,75,9.9498743710662,32.95451410656816,2790,3
16081100140000,205,90,8550,27,2,0,1,1,9,5,1,3,2,5,0,1,2,3,1,2,0,2,,2,0,0,0,0,7,0,0,0,3,0,2052,2,2,0,72670,337660,12/08/2014,01434242025,235000,-87.7771637259924,41.8930385708113,812500,,0,333 N HUMPHREY AVE OAK PARK,SF,2,106,1,,,,,0,,0.673367620364297,0,0,0,,2014,60,30,4,12,2,0,11236,10.6,112.36,73102500,4210704,1,0,90,92.46621004453465,10.295630140987,45.2990066116245,2790,2
16081100140000,205,90,8550,27,2,0,1,1,9,5,3,1,1,5,1,1,2,1,1,2,2,2,,2,10,1,2,2,7,0,0,0,3,0,2583,2,3,0,72670,337660,05/04/2016,01612556205,650000,-87.7771637259924,41.8930385708113,812500,,0,333 N HUMPHREY AVE OAK PARK,SF,4,106,1,,,,,0,,0.738342898351984,0,0,0,,2016,66,33,2,5,1,0,11236,10.6,112.36,73102500,6671889,1,1,90,92.46621004453465,10.295630140987,50.82322303829225,2790,3
16081100140000,205,90,8550,27,2,0,1,1,7,4,1,3,1,5,0,1,1,3,1,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,1468,2,3,0,72670,337660,05/03/2017,01712345056,1,-87.7771637259924,41.8930385708113,812500,,0,333 N HUMPHREY AVE OAK PARK,SF,3,106,1,,,,,0,,0.784446214506989,0,0,0,,2017,70,35,2,5,1,1,11236,10.6,112.36,73102500,2155024,0,0,90,92.46621004453465,10.295630140987,38.314488121336034,2790,
16081100150000,204,90,8550,27,5,0,1,1,6,3,1,1,2,5,1,1,2,1,0,2,2,2,1,2,3,1,2,2,7,0,0,0,3,0,1960,2,2,0,53430,554150,07/18/2018,01819955012,465000,-87.7771600642733,41.8929004930423,812500,,0,329 N HUMPHREY AVE OAK PARK,SF,2,114,1,,,,,0,,0.839440080292084,0,0,0,,2018,75,38,3,7,2,1,12996,11.4,129.96,73102500,3841600,1,1,90,92.46621004453465,10.677078252031311,44.27188724235731,2790,3
16081100160000,205,90,8550,27,2,0,4,1,7,3,1,3,2,5,0,0,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1716,2,2,0,72670,38650,09/12/2016,01625619061,230550,-87.7771558308409,41.8927636861833,812500,,0,325 N HUMPHREY AVE OAK PARK,SF,2,106,1,,,,,0,,0.753215647312836,0,0,0,,2016,67,34,3,9,2,1,11236,10.6,112.36,73102500,2944656,1,1,90,92.46621004453465,10.295630140987,41.42463035441596,2790,2
16081110020000,205,90,5985,27,2,0,4,1,6,3,1,3,1,5,1,0,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1526,2,2,0,50870,384240,06/15/2016,01616708122,435000,-87.7762370331926,41.8929788531175,812500,,0,330 N HUMPHREY AVE OAK PARK,SF,1,91,1,,,,,0,,0.73340555271875,0,0,0,,2016,66,33,2,6,1,1,8281,9.1,82.80999999999999,35820225,2328676,1,1,90,77.36278174936577,9.539392014169456,39.06404996924922,2790,3
16081110040000,205,90,5130,27,2,0,4,1,6,3,1,3,2,5,0,0,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1512,2,2,0,43600,332040,08/01/2016,01621455018,470000,-87.7762316593857,41.8928035535491,812500,,0,326 N HUMPHREY AVE OAK PARK,SF,1,92,1,,,,,0,,0.738262596806564,0,0,0,,2016,67,34,3,8,2,1,8464,9.2,84.63999999999999,26316900,2286144,1,1,90,71.62401831787993,9.591663046625438,38.88444419044716,2790,3
16081120050000,205,90,8550,27,2,0,1,1,11,4,1,3,1,5,0,0,3,,0,2,0,2,,2,4,1,2,2,7,0,0,0,3,0,2045,2,2,0,72670,421270,09/24/2014,01426710085,595000,-87.7843068735125,41.8910118126229,812500,,0,216 N RIDGELAND AVE OAK PARK,SF,2,108,1,,,,,0,,0.723938473210759,0,0,1,,2014,59,30,3,9,2,1,11664,10.8,116.64000000000001,73102500,4182025,1,1,90,92.46621004453465,10.392304845413264,45.221676218380054,2790,3
16081120070000,205,90,6669,27,2,0,1,1,6,4,1,3,2,5,0,0,2,3,0,2,2,2,,2,4,1,2,2,7,0,0,0,3,0,1936,2,2,0,56680,404570,05/18/2016,01613910070,495000,-87.7842992079293,41.8907536080374,812500,,0,208 N RIDGELAND AVE OAK PARK,SF,2,109,1,,,,,0,,0.798622932834234,0,0,1,,2016,66,33,2,5,1,1,11881,10.9,118.81,44475561,3748096,1,1,90,81.6639455328972,10.44030650891055,44,2790,3
16081120080000,205,90,6840,27,2,0,2,1,5,3,1,3,1,5,0,1,1,3,3,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1639,2,2,0,58140,396820,12/30/2016,01636555013,1,-87.7842966880188,41.8906462720782,812500,,0,204 N RIDGELAND AVE OAK PARK,SF,2,76,1,,,,,0,,0.826607389351475,0,0,1,,2016,68,34,4,12,2,1,5776,7.6,57.76,46785600,2686321,0,1,90,82.70429251254133,8.717797887081348,40.48456495999432,2790,
16081120110000,205,90,7695,27,2,0,4,1,8,4,1,3,2,5,0,1,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,76,2102,2,2,0,65400,408410,08/13/2014,01422519086,529000,-87.783616233469,41.8914547234561,812500,,0,229 N CUYLER AVE OAK PARK,SF,1,106,1,,,,,0,,0.714701957486287,0,0,1,,2014,59,30,3,8,2,1,11236,10.6,112.36,59213025,4418404,1,1,90,87.72114910328068,10.295630140987,45.8475735453906,2790,3
16081120130000,205,90,11115,27,2,0,1,1,8,4,1,3,1,5,0,1,2,3,1,2,0,2,,2,3,1,2,2,7,0,0,0,1,0,2056,2,2,0,94470,418190,06/13/2013,01316418029,508000,-87.7836086358652,41.8911803041538,812500,,0,221 N CUYLER AVE OAK PARK,SF,1,120,1,,,,,0,,0.659071475797482,0,0,1,,2013,54,27,2,6,1,1,14400,12,144,123543225,4227136,1,1,90,105.42770034483347,10.954451150103322,45.34313619501854,2790,3
16081130090000,205,90,5514,27,2,0,1,1,7,4,1,3,2,5,0,0,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1512,2,2,0,46860,303970,08/05/2013,01321749006,295000,-87.7819681119149,41.890705626378,812500,,0,207 N HARVEY AVE OAK PARK,SF,1,111,1,,,,,0,,0.647170085583455,0,0,0,,2013,55,28,3,8,2,0,12321,11.1,123.21,30404196,2286144,1,1,90,74.2563128629479,10.535653752852738,38.88444419044716,2790,3
16081130090000,205,90,5514,27,2,0,1,1,7,4,1,3,2,5,0,0,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1512,2,2,0,46860,303970,05/21/2015,01514157516,325000,-87.7819681119149,41.890705626378,812500,,0,207 N HARVEY AVE OAK PARK,SF,1,114,1,,,,,0,,0.730004065708108,0,0,0,,2015,62,31,2,5,1,1,12996,11.4,129.96,30404196,2286144,1,1,90,74.2563128629479,10.677078252031311,38.88444419044716,2790,3
16081130100000,205,90,5514,27,2,0,1,1,6,4,1,3,2,5,0,0,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1992,2,2,0,46860,426040,11/02/2016,01630706026,485000,-87.7819655154859,41.8906178112349,812500,,0,203 N HARVEY AVE OAK PARK,SF,2,114,1,,,,,0,,0.796734874961293,0,0,0,,2016,68,34,4,11,2,1,12996,11.4,129.96,30404196,3968064,1,1,90,74.2563128629479,10.677078252031311,44.63182720884279,2790,3
16081140030000,234,90,6840,27,4,0,2,1,7,3,3,1,1,5,1,0,3,,1,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1272,2,2,0,58140,272970,09/15/2014,01425804087,362500,-87.7810679571712,41.891459155096904,812500,,0,228 N HARVEY AVE OAK PARK,SF,1,51,1,,,,,0,,0.693958080255355,0,0,0,,2014,59,30,3,9,2,1,2601,5.1,26.009999999999998,46785600,1617984,1,1,90,82.70429251254133,7.14142842854285,35.66510900025401,2790,3
16081140100000,206,90,8379,27,2,0,1,1,9,4,1,3,2,5,0,1,2,1,0,2,2,2,,2,5,1,2,2,7,0,0,0,3,0,2646,2,2,0,71220,629720,09/24/2014,01426704034,775000,-87.7810402329861,41.8905675292713,812500,,0,202 N HARVEY AVE OAK PARK,SF,2,111,1,,,,,0,,0.689720701177134,0,0,0,,2014,59,30,3,9,2,1,12321,11.1,123.21,70207641,7001316,1,1,90,91.53687781435414,10.535653752852738,51.43928459844674,2790,3
16081140120000,205,90,6540.828729281768,27,2,0,1,1,8,4,1,3,1,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2077,2,2,0,72670,437830,09/12/2014,01425504037,420755,-87.780365902191,41.8914835199573,812500,2715,1,227 N LOMBARD AVE OAK PARK,SF,2,111,1,,,,,0,,0.686615585766406,0,0,0,,2014,59,30,3,9,2,1,12321,11.1,123.21,42782440.465797745,4313929,1,1,90,80.87539013372218,10.535653752852738,45.574115460423364,2790,3
16081140120000,205,90,2009.171270718232,27,1,0,1,1,4,2,2,3,1,5,0,0,3,,0,0,0,2,,2,0,0,0,0,7,0,0,0,3,0,638,2,3,0,72670,437830,09/12/2014,01425504037,129245,-87.780365902191,41.8914835199573,812500,2715,1,227 N LOMBARD AVE OAK PARK,SF,1,90,1,,,,,0,,0.686615585766406,0,0,0,,2014,59,30,3,9,2,1,8100,9,81,4036769.1950795157,407044,1,0,90,44.823780192195215,9.486832980505138,25.25866188063018,2790,1
16081140120000,205,90,6540.828729281768,27,2,0,1,1,8,4,1,3,1,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2077,2,2,0,72670,437830,09/12/2014,01425504037,420755,-87.780365902191,41.8914835199573,812500,2715,1,227 N LOMBARD AVE OAK PARK,SF,2,111,1,,,,,0,,0.686615585766406,0,0,0,,2014,59,30,3,9,2,1,12321,11.1,123.21,42782440.465797745,4313929,1,1,90,80.87539013372218,10.535653752852738,45.574115460423364,2790,3
16081140120000,205,90,2009.171270718232,27,1,0,1,1,4,2,2,3,1,5,0,0,3,,0,0,0,2,,2,0,0,0,0,7,0,0,0,3,0,638,2,3,0,72670,437830,09/12/2014,01425504037,129245,-87.780365902191,41.8914835199573,812500,2715,1,227 N LOMBARD AVE OAK PARK,SF,1,90,1,,,,,0,,0.686615585766406,0,0,0,,2014,59,30,3,9,2,1,8100,9,81,4036769.1950795157,407044,1,0,90,44.823780192195215,9.486832980505138,25.25866188063018,2790,1
16081140130000,205,90,8550,27,2,0,1,1,7,3,1,3,2,5,0,1,2,1,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2034,2,2,0,72670,426940,10/28/2014,01430119111,590000,-87.7803617238037,41.8913463450615,812500,,0,225 N LOMBARD AVE OAK PARK,SF,2,112,1,,,,,0,,0.691607423668582,0,0,0,,2014,60,30,4,10,2,1,12544,11.2,125.43999999999998,73102500,4137156,1,1,90,92.46621004453465,10.583005244258363,45.09988913511872,2790,3
16081140140000,205,90,8550,27,2,0,1,1,6,4,1,3,2,5,1,0,2,3,1,2,2,2,,2,4,1,2,2,7,0,0,0,1,0,1792,2,2,0,72670,333310,06/06/2016,01615810073,595000,-87.7803575445996,41.8912091648376,812500,,0,221 N LOMBARD AVE OAK PARK,SF,2,111,1,,,,,0,,0.765124316858756,0,0,0,,2016,66,33,2,6,1,1,12321,11.1,123.21,73102500,3211264,1,1,90,92.46621004453465,10.535653752852738,42.33202097703345,2790,3
16081150060000,205,90,6840,27,2,0,4,1,6,3,1,3,2,5,0,1,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1292,2,2,0,58140,342420,02/26/2014,01405704034,300000,-87.7794307589601,41.8910697639364,812500,,0,214 N LOMBARD AVE OAK PARK,SF,1,98,1,,,,,0,,0.649577665686694,0,0,0,,2014,57,29,1,2,1,1,9604,9.8,96.04000000000002,46785600,1669264,1,1,90,82.70429251254133,9.899494936611665,35.94440151122286,2790,3
16081150070000,206,90,8550,27,2,2,1,1,8,4,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2020,2,2,0,72670,594070,10/29/2013,01330235032,255500,-87.7794270520202,41.8909461175858,812500,,0,212 N LOMBARD AVE OAK PARK,SF,2,118,2,,,,,0,,0.633638958718371,0,0,0,,2013,56,28,4,10,2,0,13924,11.8,139.24,73102500,4080400,1,1,90,92.46621004453465,10.862780491200215,44.94441010848846,2790,2
16081150070000,206,90,8550,27,2,2,1,1,8,4,1,3,2,5,0,0,3,,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,2020,2,2,0,72670,594070,11/26/2014,01433057087,746500,-87.7794270520202,41.8909461175858,812500,,0,212 N LOMBARD AVE OAK PARK,SF,2,121,2,,,,,0,,0.683415341270341,0,0,0,,2014,60,30,4,11,2,1,14641,12.1,146.41,73102500,4080400,1,1,90,92.46621004453465,11,44.94441010848846,2790,3
16081150090000,203,90,6840,27,2,0,1,1,7,3,1,3,1,5,0,0,3,,0,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,1731,2,2,0,58140,277870,07/09/2014,01419026065,480000,-87.7794192090023,41.8906849369012,812500,,0,204 N LOMBARD AVE OAK PARK,SF,1,116,1,,,,,0,,0.66412974415925,0,0,0,,2014,59,30,3,7,2,1,13456,11.6,134.56,46785600,2996361,1,1,90,82.70429251254133,10.770329614269007,41.60528812542944,2790,3
16081150120000,205,90,8550,27,2,0,1,1,6,3,1,1,2,5,0,0,1,1,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1520,2,2,0,72670,302330,09/24/2014,01426755105,375000,-87.7787426845286,41.8915056868942,812500,,0,229 N TAYLOR AVE OAK PARK,SF,1,106,1,,,,,0,,0.671529258549847,0,0,0,,2014,59,30,3,9,2,1,11236,10.6,112.36,73102500,2310400,1,1,90,92.46621004453465,10.295630140987,38.98717737923585,2790,3
16081150130000,211,90,8550,27,2,2,3,1,9,4,1,3,2,5,1,2,1,1,0,2,2,2,,2,3,2,2,2,7,0,0,0,2,0,3921,2,2,0,72670,382690,10/13/2017,01728610044,625000,-87.7787385109948,41.8913681495782,812500,,0,225 N TAYLOR AVE OAK PARK,MF,2,107,2,,,,211,0,,0.811920274015174,0,0,0,,2017,72,36,4,10,2,1,11449,10.7,114.48999999999998,73102500,15374241,1,1,90,92.46621004453465,10.344080432788601,62.617888817813075,2790,3
16081150140000,206,90,8550,27,2,0,1,1,8,3,1,3,2,5,0,1,1,1,2,2,2,2,,2,4,1,2,2,7,0,0,0,3,0,2332,2,2,0,72670,597230,10/14/2016,01628849031,675000,-87.778734340328,41.8912306180837,812500,,0,221 N TAYLOR AVE OAK PARK,SF,3,108,1,,,,,0,,0.764988418954801,0,0,0,,2016,68,34,4,10,2,1,11664,10.8,116.64000000000001,73102500,5438224,1,1,90,92.46621004453465,10.392304845413264,48.29078587059855,2790,3
16081160090000,205,90,6669,27,2,0,1,1,8,4,3,3,2,5,0,1,1,3,1,2,0,2,,2,3,1,2,2,7,0,0,0,3,0,2038,2,2,0,56680,378860,04/12/2018,01810204063,414000,-87.7777995190072,41.8908137973395,812500,,0,210 N TAYLOR AVE OAK PARK,SF,1,109,1,,,,,0,,0.82187402102084,0,0,0,,2018,74,37,2,4,1,1,11881,10.9,118.81,44475561,4153444,1,1,90,81.6639455328972,10.44030650891055,45.14421336118285,2790,3
16081180080000,206,90,8550,27,2,0,1,1,7,4,1,3,2,5,1,1,2,3,0,2,2,2,,2,5,1,2,2,7,0,0,0,3,100,2856,2,2,0,72670,619750,06/02/2015,01515341017,855000,-87.7842572621009,41.8892443471571,812500,,0,150 N RIDGELAND AVE OAK PARK,SF,3,106,1,,,,,0,,0.745299130553727,0,0,1,,2015,62,31,2,6,1,1,11236,10.6,112.36,73102500,8156736,1,1,90,92.46621004453465,10.295630140987,53.44155686354955,2790,3
16081180090000,205,90,7866,27,2,0,1,1,8,4,1,3,2,5,1,0,2,3,1,2,2,2,,2,5,1,2,2,7,0,0,0,3,0,2080,2,2,0,66860,426190,05/05/2016,01612618157,529000,-87.784253539259,41.8891126760188,812500,,0,146 N RIDGELAND AVE OAK PARK,SF,2,111,1,,,,,0,,0.787355360897857,0,0,1,,2016,66,33,2,5,1,1,12321,11.1,123.21,61873956,4326400,1,1,90,88.6904729945669,10.535653752852738,45.60701700396552,2790,3
16081180150000,205,90,8550,27,1,0,3,1,6,3,1,3,2,5,0,0,2,3,1,1,0,2,,2,1,1,1,1,7,0,0,0,1,0,1696,2,2,0,72670,32810,06/22/2016,01617441062,375000,-87.7835625358515,41.8895282792174,812500,,0,159 N CUYLER AVE OAK PARK,SF,1,104,1,,,,,0,,0.789233288545154,0,0,1,,2016,66,33,2,6,1,0,10816,10.4,108.16000000000001,73102500,2876416,1,1,90,92.46621004453465,10.198039027185569,41.182520563948,2790,3
16081180150000,205,90,8550,27,1,0,3,1,6,3,1,3,2,5,0,0,2,3,1,1,0,2,,2,1,1,1,1,7,0,0,0,1,0,1696,2,2,0,72670,32810,01/06/2016,01600604075,275000,-87.7835625358515,41.8895282792174,812500,,0,159 N CUYLER AVE OAK PARK,SF,1,104,1,,,,,0,,0.767954834935152,0,0,1,,2016,65,33,1,1,1,0,10816,10.4,108.16000000000001,73102500,2876416,1,1,90,92.46621004453465,10.198039027185569,41.182520563948,2790,2
16081180150000,205,90,8550,27,2,0,4,1,8,3,1,1,1,5,1,0,3,,1,2,2,2,1,2,0,0,0,0,7,0,0,0,3,0,3163,2,3,0,72670,32810,11/08/2018,01831219144,922500,-87.7835625358515,41.8895282792174,812500,,0,159 N CUYLER AVE OAK PARK,SF,3,107,1,,,,,0,,0.899298622992132,0,0,1,,2018,76,38,4,11,2,1,11449,10.7,114.48999999999998,73102500,10004569,1,0,90,92.46621004453465,10.344080432788601,56.24055476255546,2790,3
16081180160000,206,90,8550,27,2,0,1,1,9,4,1,3,1,5,1,1,2,3,0,2,2,2,,2,7,1,2,2,7,0,0,0,3,0,2737,2,2,0,72670,608010,09/01/2015,01524415019,722500,-87.7835587366749,41.8893911050199,812500,,0,153 N CUYLER AVE OAK PARK,SF,2,121,1,,,,,0,,0.751079080259604,0,0,1,,2015,63,32,3,9,2,1,14641,12.1,146.41,73102500,7491169,1,1,90,92.46621004453465,11,52.316345438113316,2790,3
16081180321001,299,90,9576,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,13760,251940,05/10/2017,01713049190,279000,-87.7842496815292,41.8889754868708,812500,,0,142 N RIDGELAND AVE OAK PARK,NCHARS,1,98,1,8,0.23,299,,0,,0.833436730500232,0,0,1,,2017,70,35,2,5,1,1,9604,9.8,96.04000000000002,91699776,,1,,90,97.85703858180054,9.899494936611665,,2790,3
16081190030000,205,90,4566,27,2,0,1,1,7,3,1,3,2,5,1,1,2,3,0,2,2,2,,2,0,0,0,0,7,0,0,0,1,0,1636,2,2,0,38810,313780,11/02/2015,01530616044,502500,-87.7827192852897,41.8901573918607,812500,,0,174 N CUYLER AVE OAK PARK,SF,2,123,1,,,,,0,,0.755145208376321,0,0,0,,2015,64,32,4,11,2,1,15129,12.3,151.29000000000002,20848356,2676496,1,0,90,67.5721836261046,11.090536506409418,40.44749683231337,2790,3
16081190040000,205,90,4906,27,2,0,1,1,6,3,1,3,1,5,1,0,2,3,1,2,2,2,,2,1,1,2,2,7,0,0,0,3,0,1408,2,2,0,41700,368750,10/01/2014,01427439023,462000,-87.7826949867479,41.8900639996247,812500,,0,172 N CUYLER AVE OAK PARK,SF,1,135,1,,,,,0,,0.70410417158121,0,0,0,,2014,60,30,4,10,2,1,18225,13.5,182.25,24068836,1982464,1,1,90,70.04284403134984,11.61895003862225,37.52332607858744,2790,3
16081190080000,205,90,10260,27,2,0,1,1,7,4,1,1,2,5,1,1,1,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2169,2,2,0,87210,404790,09/28/2016,01627255401,492000,-87.7826379898756,41.8894723672364,812500,,0,156 N CUYLER AVE OAK PARK,SF,2,126,1,,,,,0,,0.792485525305536,0,0,0,,2016,67,34,3,9,2,1,15876,12.6,158.76,105267600,4704561,1,1,90,101.2916580968048,11.224972160321824,46.57252408878007,2790,3
16081190130000,206,90,8550,27,2,0,2,1,9,3,1,3,2,5,0,0,3,,1,2,2,2,,2,4,2,2,2,7,0,0,0,3,0,2535,2,2,0,72670,435050,07/10/2017,01719101091,560000,-87.781954678565,41.8902364036155,812500,,0,179 N HARVEY AVE OAK PARK,SF,1,91,1,,,,,0,,0.826142860875801,0,0,0,,2017,71,36,3,7,2,1,8281,9.1,82.80999999999999,73102500,6426225,1,1,90,92.46621004453465,9.539392014169456,50.34878350069642,2790,3
16081190140000,206,90,8550,27,2,0,1,1,8,4,1,3,2,5,1,0,2,3,0,2,2,2,,2,4,1,2,2,7,0,0,0,1,251,2250,2,2,0,72670,458670,08/30/2017,01724208213,630000,-87.7819507516055,41.8900992243624,812500,,0,173 N HARVEY AVE OAK PARK,SF,2,106,1,,,,,0,,0.831797155282045,0,0,0,,2017,71,36,3,8,2,1,11236,10.6,112.36,73102500,5062500,1,1,90,92.46621004453465,10.295630140987,47.43416490252569,2790,3
16081190170000,206,90,8550,27,2,3,4,1,12,6,1,1,2,5,1,2,2,1,0,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,3361,2,2,0,72670,655360,09/27/2016,01627155228,880000,-87.7819389947967,41.8896876967748,812500,,0,163 N HARVEY AVE OAK PARK,SF,4,126,2,,,,,0,,0.786719303923634,0,0,0,,2016,67,34,3,9,2,1,15876,12.6,158.76,73102500,11296321,1,1,90,92.46621004453465,11.224972160321824,57.97413216254298,2790,3
16081190190000,205,90,8550,27,2,0,1,1,8,4,1,3,1,5,0,0,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2134,2,2,0,72670,399370,12/20/2017,01735422047,1,-87.781931104643,41.8894133296781,812500,,0,155 N HARVEY AVE OAK PARK,SF,1,113,1,,,,,0,,0.84200946038251,0,0,0,,2017,72,36,4,12,2,0,12769,11.3,127.69000000000001,73102500,4553956,0,1,90,92.46621004453465,10.63014581273465,46.195237849804386,2790,
16081190190000,205,90,8550,27,2,0,1,1,8,4,1,3,1,5,0,0,2,3,1,2,2,2,,2,3,1,2,2,7,0,0,0,3,0,2134,2,2,0,72670,399370,08/14/2018,01822649171,560000,-87.781931104643,41.8894133296781,812500,,0,155 N HARVEY AVE OAK PARK,SF,1,116,1,,,,,0,,0.872027278868047,0,0,0,,2018,75,38,3,8,2,1,13456,11.6,134.56,73102500,4553956,1,1,90,92.46621004453465,10.770329614269007,46.195237849804386,2790,3
16081190350000,203,90,4272,27,5,0,4,1,6,3,1,3,2,5,1,0,1,1,0,2,2,2,,2,0,0,0,0,7,0,0,0,3,0,1596,2,2,0,36310,283370,11/05/2018,01830949128,350000,-87.7817884046409,41.8885295511741,812500,,0,129 N HARVEY AVE OAK PARK,SF,2,101,1,,,,,0,,0.876399386279146,0,0,0,,2018,76,38,4,11,2,1,10201,10.1,102.00999999999999,18249984,2547216,1,0,90,65.36053855347276,10.04987562112089,39.949968710876355,2790,3
16081190360000,205,90,5037,27,2,0,4,1,6,3,1,3,1,5,0,0,3,,1,2,2,2,,2,3,1,2,2,7,0,0,0,1,0,1440,2,2,0,42810,357500,04/05/2016,01609619107,400000,-87.7817737699466,41.8884057879739,812500,,0,125 N HARVEY AVE OAK PARK,SF,1,122,1,,,,,0,,0.756039632060873,0,0,0,,2016,66,33,2,4,1,1,14884,12.2,148.83999999999997,25371369,2073600,1,1,90,70.97182539571601,11.045361017187261,37.94733192202055,2790,3
16081190380000,205,90,6711,27,2,0,2,1,6,4,1,3,2,5,0,1,2,3,0,0,0,2,,2,3,1,2,2,7,0,0,0,3,0,1996,2,2,0,57040,431140,09/20/2013,01326339022,508000,-87.7826221645998,41.8888999377756,812500,,0,140 N CUYLER AVE OAK PARK,SF,2,69,1,,,,,0,,0.649398554646572,0,0,0,,2013,55,28,3,9,2,0,4761,6.9,47.61000000000001,45037521,3984016,1,1,90,81.92069335644078,8.306623862918075,44.67661580737735,2790,3
